priority,source_layer,id,year,subject,field,original,detected,occurrences,proposed,category,type,confidence,note,approval_status,reviewer_note
4,LAYER_1,2860,2021,Biochemistry,topic,"Functional and clinical biochemistry of muscles, nervous and connective tissues Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2863,2021,Biochemistry,answer_4,"Reactions of deamination Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",варiант,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2863,2021,Biochemistry,answer_4,"Reactions of deamination Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2867,2021,Biochemistry,answer_1,"Alcaptonuria Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",варiант,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2867,2021,Biochemistry,answer_1,"Alcaptonuria Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2870,2021,Biochemistry,answer_5,"Mitochondria Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",варiант,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2870,2021,Biochemistry,answer_5,"Mitochondria Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2871,2021,Biochemistry,question,The initiation of transcription process becomes possible when an enzyme DNA- dependent RNA polymerase attaches to a certain segment of DNA molecule. Name this DNA segment:,,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,2874,2021,Biochemistry,answer_1,"Thiamine Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",варiант,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2874,2021,Biochemistry,answer_1,"Thiamine Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2874,2021,Biochemistry,topic,"Water- and fat-soluble vitamins"".",,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,2881,2021,Biochemistry,answer_3,"Inositol triphosphate Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",варiант,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2881,2021,Biochemistry,answer_3,"Inositol triphosphate Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2881,2021,Biochemistry,question,During mental stress a hormonesensitive enzyme triacylglycerol lipase activates in fatty tissues.What secondary messenger takes part in activation of this enzyme?,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,2885,2021,Biochemistry,topic,"""Water- and fat-soluble vitamins"". Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,2885,2021,Biochemistry,topic,"""Water- and fat-soluble vitamins"". Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",варiант,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2885,2021,Biochemistry,topic,"""Water- and fat-soluble vitamins"". Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2888,2021,Biochemistry,answer_3,"Indole Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",варiант,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,2888,2021,Biochemistry,answer_3,"Indole Крок 2 Medicine (англомовний варiант, iноземнi студенти) 2017-2007 - BIOCHEMISTRY",iноземнi,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,29,2017,Pathophysiology,question,"A 30-year-old man complains of suffocation, heaviness in the chest on the right, general weakness. Body temperature is 38,9o C Objectively the right side of the chest lags behind the left side during respiration. Pleurocentesis yielded exudate. What is the leading factor of exudation in the patient?",,1,,REVIEW,TEMPERATURE_FORMAT,HIGH,Possible OCR corruption in temperature notation.,PENDING,
4,LAYER_1,302,2008,Pathophysiology,answer_5,.Granulomatosis,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,308,2008,Pathophysiology,question,A patient had hemorrhagic stroke. Blood examination revealed strengthened kinin concentration.The patient was prescribed contrical. It was administered in order to inhibit the following proteinase:,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,311,2007,Pathophysiology,question,"A 12 y.o. boy who suffers from bronchial asthma has an acute attack of asthma: evident expiratory dyspnea, skin pallor. What type of alveolar ventilation disturbance is it?",,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,318,2007,Pathophysiology,question,"A 48 y.o. patient was admitted to the hospital with complaints about weakness, irritability, sleep disturbance. Objectively: skin and scleras are yellow. In blood: conjugated bilirubin, cholalemia. Feces are acholic. Urine is of dark colour (bilirubin). What jaundice is it?",,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,32,2017,Pathophysiology,question,"During removal of the hyperplastic thyroid gland of a 47-year-old woman, the parathyroid gland was damaged. One month after the surgery the pati-ent developed signs of hypoparathyroi-dism: frequent convulsions, hyperreflexia, laryngospasm. What is the most likely cause of the patient’s condition?",pati-ent,1,,REVIEW,POSSIBLE_BROKEN_WORD,MEDIUM,Likely OCR/PDF word split detected. Manual review required.,PENDING,
4,LAYER_1,322,2007,Pathophysiology,question,"A 49 y.o. woman consulted a doctor about heightened fatigue and dyspnea during physical activity. ECG: heart rate is 50/min, PQ is extended, QRS is unchanged, P wave quanity exceeds quantity of QRS complexes. What type of arrhythmia does the patient have?",,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,324,2007,Pathophysiology,question,"A 40 y.o. patient complains of intensive heartbeats, sweating, nausea, vision impairment, arm tremor, hypertension. From his anamnesis: 2 years ago he was diagnosed with pheochromocytoma. Hyperproduction of what hormones causes the given pathology?",,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,325,2007,Pathophysiology,question,A 56 y.o. patient has been suffering from thyreotoxicosis for a long time. What type of hypoxia can be developed?,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,326,2007,Pathophysiology,question,Examination of a 43 y.o. anephric patient revealed anemia symptoms. What is the cause of these symptoms?,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,330,2007,Pathophysiology,question,"A 55 y.o. woman consulted a doctor about having continuous cyclic uterine hemorrhages for a year, weakness, dizziness. Examination revealed skin pallor. Hemogram: Hb- 70 g/l, erythrocytes - 3, 2 · 1012/l, color index - 0,6, leukocytes 6, 0 · 109/l, reticulocytes - 1%; erythrocyte hypochromia. What anemia is it?",,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,331,2007,Pathophysiology,question,"A 23 y.o. patient complains of weakness, temperature rise up to 38 − 0C . Objectively: liver and spleen are enlarged. Hemogram: Hb- 100 g/l, erythrocytes - 2, 9 · 1012/l, leukocytes - 4, 4 · 109/l, thrombocytes - 48 · 109/ l, segmentonuclear neutrophils - 17%, lymphocytes - 15%, blast cells - 68%. All cytochemical reactions are negative. Make a hematological conclusion:",,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,334,2007,Pathophysiology,question,"A 45 y.o. woman suffers from Cushing’s syndrome - steroid diabetes. Biochemical examination revealed: hyperglycemia, hypochloremia. Which of the undermentioned processes is the first to be activated?",,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,368,2018,Pathophysiology,answer_4,"Activation of apoА1, apoА2, and apoА4 apolipoprotein synthesis",apoА1,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,368,2018,Pathophysiology,answer_4,"Activation of apoА1, apoА2, and apoА4 apolipoprotein synthesis",apoА2,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,368,2018,Pathophysiology,answer_4,"Activation of apoА1, apoА2, and apoА4 apolipoprotein synthesis",apoА4,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,378,2018,Pathophysiology,question,"A woman has come to the hospital wi-th complaints of general weakness, dizziness, and dyspnea. Resently she has been taking levomycetin (chloramphenicol) for prevention of enteric infection. Blood test: erythrocytes - 1. 9 · 10 12/L, hemoglobin - 58 g/L, color index - 0.9, leukocytes - 2.2 G/L, reticulocytes - 0.3%. What type of anemia is it indicative of?",wi-th,1,,REVIEW,POSSIBLE_BROKEN_WORD,HIGH,Known OCR/PDF hyphenation pattern detected.,PENDING,
4,LAYER_1,409,2019,Pathophysiology,question,An uconscious young man in the state of morphine intoxication has been brought into an admission room. The patient’s respiration is slow and shallow due to suppression of the respiratory center. What kind of respiratory failure occurred in this case?,uconscious,1,unconscious,REVIEW,KNOWN_LEXICAL_TYPO,HIGH,Known lexical anomaly identified during manual validation.,PENDING,
4,LAYER_1,413,2019,Pathophysiology,question,"A 38-year-old woman, who was diagnosed with systemic lupus erythematosus (SLE) 3 years ago, comes to her physician with a complaint of facial swelling and decreased urination that she first noticed 2 weeks ago. She currently takes azathioprine and corticosteroid. Her vital signs show blood pressure 150/90 mm Hg, pulse - 91/min., temperature - 36.8°C and respiratory rate - 15/min. On physical examination, the doctor notices erythematous rash on her face exhibiting a butterfly pattern. The laboratory studies reveal hypercholesterolemia, hypertriglyceridemia and proteinuria. Which of the following is the most likely mechanism of SLE’s complication in this patient?",,1,,REVIEW,TEMPERATURE_FORMAT,HIGH,Possible OCR corruption in temperature notation.,PENDING,
4,LAYER_1,429,2020,Pathophysiology,question,"A woman with enteritis accompanied by severe diarrhea presents with the loss of water in the extracellular space, increased water content in the cells, and decreasing blood osmolarity. Name this type of water- electrolyte imbalance:",,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,442,2021,Pathophysiology,question,"A patient was hospitalized in a comatose state. The patient has a 5-year- long history of diabetes me Hit us type 2. Objectively, his respiration is n deep, with acetone breath odor plus glucose is 15.2 mmol/L, ketone bodies - 100 micromol/L. These signs arc characteristic of the following diabetes complication:",,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,45,2017,Pathophysiology,question,"Autopsy of a man, who served on a nuclear submarine, revealed the followi-ng pathologies: bone marrow atrophy (panmyelophthisis), anemia, leukopenia, thrombocytopenia, lymphocytes disi-ntegration in the lymph nodes, spleen, gastrointestinal lymphatic system, and hemorrhages into the adrenal glands. What disease had developed in this case?",followi-ng,1,,REVIEW,POSSIBLE_BROKEN_WORD,MEDIUM,Likely OCR/PDF word split detected. Manual review required.,PENDING,
4,LAYER_1,451,2021,Pathophysiology,question,"A woman with enteritis accompanied by severe diarrhea presents with loss of water in the extracellular space, increased water content in the cells, and decreased blood osmolarity. Name this type of water- electrolyte imbalance:",,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,47,2017,Pathophysiology,question,A patient complaining of pain in the left shoulder-blade region has been diagnosed with miocardial infarction. What kind of pain does the patient have?,miocardial,1,myocardial,REVIEW,KNOWN_LEXICAL_TYPO,HIGH,Known lexical anomaly identified during manual validation.,PENDING,
4,LAYER_1,483,2023,Pathomorphology,question,"Autopsy of the body of a 1.5-year- old child revealed a hemorrhagic skin rash, moderate hyperemia and edema of the nasopharyngeal mucosa, small hemorrhages in the mucosa and internal organs, markedly dystrophic changes in the liver and myocardium, acute necrotizing nephrosis, and massive hemorrhages in the adrenal glands. These changes are characteristic of the following disease:",,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,49,2017,Pathophysiology,question,"Blood test of an athlete shows the following: erythrocytes - 5, 5 · 1012/l, hemoglobin - 180 g/l, leukocytes - 7 · 109/l, neutrophils - 64%, basophils - 0,5%, eosinophils - 0,5%, monocytes - 8%, lymphocytes - 27%. These values primari-ly indicate the stimulation of:",primari-ly,1,,REVIEW,POSSIBLE_BROKEN_WORD,HIGH,Known OCR/PDF hyphenation pattern detected.,PENDING,
4,LAYER_1,494,2023,Pathomorphology,answer_1,Dermatomyositis (Wagncr-Unvcrricht- Hcpp disease),,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,50,2017,Pathophysiology,question,"A patient with pneumonia has body temperature of 39,2o C . What cells are the main producers of endogenous pyrogen that had caused such temperature rise?",,1,,REVIEW,TEMPERATURE_FORMAT,HIGH,Possible OCR corruption in temperature notation.,PENDING,
4,LAYER_1,500,2017,Pathomorphology,question,"A patient has hoarseness of voice. Duri-ng laryngoscopy a gray-white larynx tumor with papillary surface has been detected. Microscopic investigation has shown the following: growth of connective tissue covered with multilayer, strongly kerati-nized pavement epithelium, no cellular atypia. What is the most likely diagnosis?",Duri-ng,1,,REVIEW,POSSIBLE_BROKEN_WORD,MEDIUM,Likely OCR/PDF word split detected. Manual review required.,PENDING,
4,LAYER_1,504,2017,Pathomorphology,question,A patient demonstrates sharp decrease of pulmonary surfactant activity. This condi-tion can result in:,condi-tion,1,,REVIEW,POSSIBLE_BROKEN_WORD,MEDIUM,Likely OCR/PDF word split detected. Manual review required.,PENDING,
4,LAYER_1,515,2017,Pathomorphology,question,"A 7-year-old boy died of acute posthemorrhagic anemia caused by profuse hemorrhage in the gastrointestinal tract. Postmortem study revealed the followi-ng: macroscopically there were acutely enlarged various groups of the lymph nodes, thymomegaly, hepatosplenomegaly, and bright red bone marrow; microscopically there was hypercellular bone marrow wi-th monomorphic infiltrations composed of blasts and diffuse-focal tumor infiltrations in the liver, spleen, lymph nodes, brain substance and tunics. Make the diagnosis:",followi-ng,1,,REVIEW,POSSIBLE_BROKEN_WORD,MEDIUM,Likely OCR/PDF word split detected. Manual review required.,PENDING,
4,LAYER_1,515,2017,Pathomorphology,question,"A 7-year-old boy died of acute posthemorrhagic anemia caused by profuse hemorrhage in the gastrointestinal tract. Postmortem study revealed the followi-ng: macroscopically there were acutely enlarged various groups of the lymph nodes, thymomegaly, hepatosplenomegaly, and bright red bone marrow; microscopically there was hypercellular bone marrow wi-th monomorphic infiltrations composed of blasts and diffuse-focal tumor infiltrations in the liver, spleen, lymph nodes, brain substance and tunics. Make the diagnosis:",wi-th,1,,REVIEW,POSSIBLE_BROKEN_WORD,HIGH,Known OCR/PDF hyphenation pattern detected.,PENDING,
4,LAYER_1,516,2017,Pathomorphology,question,"Autopsy of a man, who served on a nuclear submarine, revealed the followi-ng pathologies: bone marrow atrophy (panmyelophthisis), anemia, leukopenia, thrombocytopenia, lymphocytes disi-ntegration in the lymph nodes, spleen, gastrointestinal lymphatic system, and hemorrhages into the adrenal glands. What disease had developed in this case?",followi-ng,1,,REVIEW,POSSIBLE_BROKEN_WORD,MEDIUM,Likely OCR/PDF word split detected. Manual review required.,PENDING,
4,LAYER_1,521,2017,Pathomorphology,question,"A 37-year-old man, who was worki-ng in a caisson, after being lifted to the surface suddenly developed signs of acute cerebral circulation disturbance and loss of consciousness. Several days later he died. On autopsy in the left cerebral hemisphere there was detected a gray soft irregular focus 5х6х3,5 cm in size. What process had occurred in the brain?",worki-ng,1,,REVIEW,POSSIBLE_BROKEN_WORD,MEDIUM,Likely OCR/PDF word split detected. Manual review required.,PENDING,
4,LAYER_1,522,2017,Pathomorphology,question,"A 2-year-old child presents with acute psychomotor retardation, vision and heari-ng impairment, sharp enlargement of the liver and spleen. The child is diagnosed wi-th hereditary Niemann-Pick disease. What genetic defect is the cause of this disease?",heari-ng,1,,REVIEW,POSSIBLE_BROKEN_WORD,MEDIUM,Likely OCR/PDF word split detected. Manual review required.,PENDING,
4,LAYER_1,522,2017,Pathomorphology,question,"A 2-year-old child presents with acute psychomotor retardation, vision and heari-ng impairment, sharp enlargement of the liver and spleen. The child is diagnosed wi-th hereditary Niemann-Pick disease. What genetic defect is the cause of this disease?",wi-th,1,,REVIEW,POSSIBLE_BROKEN_WORD,HIGH,Known OCR/PDF hyphenation pattern detected.,PENDING,
4,LAYER_1,523,2017,Pathomorphology,question,"After mushroom poisoning the pati-ent developed signs of acute hepatic fai-lure leading to his death. On autopsy the liver is diminished, flaccid; the capsule is wrinkled; the tissue is ochre-yellow on section. Microscopically: fatty degeneration of hepatocytes, necrotic central segments of the hepatic lobes. These changes are characteristic of:",pati-ent,1,,REVIEW,POSSIBLE_BROKEN_WORD,MEDIUM,Likely OCR/PDF word split detected. Manual review required.,PENDING,
4,LAYER_1,524,2017,Pathomorphology,question,"Autopsy of a patient, who died of bi-lateral bronchopneumonia, shows in the left lung lower lobe a cavity 5 cm in di-ameter, filled with liquid yellowish-white substance. What complication of the pati-ent’s pneumonia had developed?",pati-ent,1,,REVIEW,POSSIBLE_BROKEN_WORD,MEDIUM,Likely OCR/PDF word split detected. Manual review required.,PENDING,
4,LAYER_1,533,2016,Pathomorphology,question,"A man is 28 years old. Histological investigation of the cervical lymph node revealed a change of its pattern due to proliferation of epithelioid, lymphoid cells and macrophages with horseshoe-shaped nuclei. In the center of some cell clusters there were non- structured light-pink areas with fragments of nuclei. What disease are these changes typical of?",,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,541,2016,Pathomorphology,question,"Autopsy of a 40-year-old woman, who died of cerebral hemorrhage duri-ng hypertensic crisis, revealed: upper-body obesity, hypertrichosis, hirsutism, stretchmarks on the skin of thighs and abdomen. Pituitary basophil adenoma is detected in the anterior lobe. What di-agnosis is the most likely?",duri-ng,1,,REVIEW,POSSIBLE_BROKEN_WORD,MEDIUM,Likely OCR/PDF word split detected. Manual review required.,PENDING,
4,LAYER_1,548,2016,Pathomorphology,question,"A man has suffered multiple bone fractures of his lower extremities duri-ng a traffic accident. During transportation to a hospital his condition was further aggravated: blood pressure decreased, there were signs of pulmonary artery embolism. What kind of embolism is the most likely in the given case?",duri-ng,1,,REVIEW,POSSIBLE_BROKEN_WORD,MEDIUM,Likely OCR/PDF word split detected. Manual review required.,PENDING,
4,LAYER_1,557,2015,Pathomorphology,question,"Several minutes after a dentist admini-stered novocaine for local anaesthesia of a patient’s tooth, the following symptoms sharply developed in the patient: fatigue, skin itching. Objectively the following can be observed: skin hyperemia, tachycardia, BP dropped down to 70/40 mm Hg. What kind of allergic reaction is this pathology?",admini-stered,1,,REVIEW,POSSIBLE_BROKEN_WORD,HIGH,Known OCR/PDF hyphenation pattern detected.,PENDING,
4,LAYER_1,559,2015,Pathomorphology,question,"A child is 10 years old. The followi-ng presentations have developed: sharp pain during swallowing, swollen neck, body temperature rise up to 39, 0o C , bright-red fi-nely papular rash all over the body. Pharynx and tonsils are sharply hyperemic (""flaming pharynx""), ""crimson tongue"". On the tonsi-ls surface there are isolated greyish necrosis focuses. What disease it might be?",followi-ng,1,,REVIEW,POSSIBLE_BROKEN_WORD,MEDIUM,Likely OCR/PDF word split detected. Manual review required.,PENDING,
4,LAYER_1,581,2014,Pathomorphology,question,"A male patient is 28 years old. Histological study of a cervical lymph node revealed a change of its pattern due to the proliferation of epithelioid, lymphoid cells and macrophages having nuclei in form of a horseshoe. In the center of some cell clusters there were non- structured light-pink areas with fragments of nuclei. What disease are these changes typical for?",,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,582,2014,Pathomorphology,question,"During autopsy the following has been revealed: the meninges of the upper cerebral hemispheres are extremely plethoric, of yellow- green color and are soaked with purulent effluent. What kind of meningitis is characterised by such clinical presentations?",,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,616,2013,Pathomorphology,answer_5,.Antibody-dependent cell-mediated cytolysis,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,627,2012,Pathomorphology,question,"A patient with a history of chronic glomerulonephritis presents with azotemia, oliguria, hypo- and isosthenuria, proteinuria. What is the leading factor in the pathogenesis of these symptoms development under chronic renal failure?",,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,63,2017,Pathophysiology,answer_1,Decrease of O 2 partial pressure,,1,,REVIEW,GAS_NOTATION,MEDIUM,Possible OCR spacing problem in O2/CO2 notation.,PENDING,
4,LAYER_1,63,2017,Pathophysiology,answer_2,Increase of C O 2 partial pressure,,1,,REVIEW,GAS_NOTATION,MEDIUM,Possible OCR spacing problem in O2/CO2 notation.,PENDING,
4,LAYER_1,634,2012,Pathomorphology,question,A 38 year old man died all of a sudden.Autopsy revealed myocardial infarction in the posterior wall of the left ventricle.What are the most likely alterations in myocardiocyte structure that can be revealed microscopically in the infarction focus?,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,65,2017,Pathophysiology,question,A patient developed increased blood content of H C O 3 − against the background of repeated and uncontrollable vomiti-ng. What will be the leading mechanism in compensation of developed acid-base imbalance?,vomiti-ng,1,,REVIEW,POSSIBLE_BROKEN_WORD,MEDIUM,Likely OCR/PDF word split detected. Manual review required.,PENDING,
4,LAYER_1,65,2017,Pathophysiology,question,A patient developed increased blood content of H C O 3 − against the background of repeated and uncontrollable vomiti-ng. What will be the leading mechanism in compensation of developed acid-base imbalance?,,1,,REVIEW,SCIENTIFIC_NOTATION,MEDIUM,Possible OCR spacing problem in medical/scientific notation.,PENDING,
4,LAYER_1,652,2011,Pathomorphology,question,"Autopsy of a patient who suffered from croupous pneumonia and died from pneumococcal sepsis revealed 900 ml of turbid greenish- yellow liquid in the right pleural cavity. Pleural leaves are dull, plephoric. Name the clinicopathological form of inflammation in the pleural cavity:",,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,656,2011,Pathomorphology,answer_1,DN A on the matrix of virus mRN A,mRN,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,656,2011,Pathomorphology,answer_5,mRN A on the matrix of virus protein,mRN,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,669,2011,Pathomorphology,question,A 49-year-old patient with croupous pneumonia died from pneumococcal septicemia. Autopsy revealed up to 700 ml of turbid greenish- yellow foul-smelling liquid in the left pleural cavity. The pleural leaflets were dull and plethoric. What form of pleural inflammation is it?,,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,673,2009,Pathomorphology,question,"Quite often the cause of secondary immunodeFIciency is an infection involvement, when the causative agents propagate directly in the cells of immune system and destroy it. The following diseases are characterized by:",immunodeFIciency,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,674,2009,Pathomorphology,answer_4,DermatoFIbroma,DermatoFIbroma,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,676,2009,Pathomorphology,answer_2,Inßammatory,ß,1,,REVIEW,OCR_CHARACTER_CORRUPTION,HIGH,Suspicious OCR character detected.,PENDING,
